6599.75,6603.25,6599.75,6603.25,BUY
6603.0,6603.75,6600.5,6601.0,SELL
6601.0,6607.75,6600.0,6606.25,BUY
6606.0,6607.75,6603.5,6605.0,SELL
6605.25,6607.5,6605.0,6606.75,BUY
6606.5,6608.5,6606.25,6608.25,BUY
6608.25,6608.25,6605.0,6606.25,SELL
6606.75,6609.5,6606.0,6609.0,BUY
6608.75,6610.25,6607.75,6608.0,SELL
6608.5,6609.5,6606.75,6607.25,SELL
6607.25,6607.25,6603.75,6605.5,SELL
6605.25,6605.25,6602.75,6603.5,SELL
6603.5,6605.0,6601.0,6601.75,SELL
6601.75,6603.0,6601.0,6602.5,BUY
6602.75,6604.75,6601.75,6604.0,BUY
6604.0,6605.0,6602.75,6603.5,SELL
6603.25,6604.75,6602.25,6603.0,SELL
6602.75,6604.25,6599.25,6600.0,SELL
6600.25,6601.0,6598.5,6599.5,SELL
6599.25,6600.25,6599.0,6599.75,BUY
6599.75,6601.75,6599.75,6600.0,BUY
6599.75,6599.75,6594.25,6595.5,SELL
6595.25,6597.5,6595.25,6596.75,BUY
6597.0,6597.5,6595.25,6596.0,SELL
6596.0,6596.0,6592.0,6593.5,SELL
6593.5,6595.0,6592.75,6592.75,SELL
6592.75,6593.75,6592.0,6592.25,SELL
6592.25,6593.25,6591.0,6592.0,SELL
6591.75,6594.5,6591.25,6592.75,BUY
6593.0,6594.5,6591.25,6593.5,BUY
6593.5,6598.25,6593.5,6596.75,BUY
6597.0,6598.75,6595.75,6596.75,SELL
6597.0,6599.0,6596.25,6598.0,BUY
6597.75,6599.25,6596.25,6597.5,SELL
6597.75,6598.0,6594.25,6595.75,SELL
6595.75,6598.25,6595.5,6596.5,BUY
6596.0,6598.75,6596.0,6597.25,BUY
6596.75,6597.0,6595.75,6596.5,SELL
6597.0,6598.75,6596.75,6598.0,BUY
6598.0,6599.25,6596.75,6599.0,BUY
6598.75,6599.25,6595.0,6596.25,SELL
6596.0,6599.75,6596.0,6599.0,BUY
6599.0,6599.0,6596.75,6599.0,HOLD
6598.75,6599.75,6597.0,6598.75,HOLD
6598.5,6599.5,6597.75,6598.75,BUY
6598.5,6599.25,6595.0,6595.75,SELL
6595.75,6597.75,6595.5,6597.25,BUY
6597.25,6598.5,6596.0,6597.75,BUY
6597.75,6598.5,6594.5,6595.75,SELL
6595.5,6597.0,6595.25,6596.75,BUY
6596.5,6596.75,6592.25,6592.75,SELL
6592.75,6593.5,6590.0,6590.0,SELL
6590.25,6595.5,6590.0,6594.25,BUY
6594.25,6597.5,6593.5,6596.5,BUY
6596.25,6596.75,6593.75,6594.75,SELL
6594.5,6596.5,6594.25,6594.75,BUY
6595.25,6597.5,6594.5,6597.25,BUY
6597.25,6598.0,6594.0,6595.25,SELL
6595.0,6597.25,6594.5,6594.75,SELL
6594.75,6599.5,6594.75,6598.25,BUY
6598.25,6601.0,6598.0,6599.5,BUY
6599.25,6601.75,6598.0,6601.5,BUY
6601.5,6604.5,6601.5,6603.75,BUY
6603.5,6606.0,6603.0,6604.75,BUY
6604.5,6606.5,6604.25,6605.25,BUY
6605.0,6607.25,6603.25,6606.75,BUY
6607.0,6607.0,6600.0,6601.0,SELL
6600.75,6602.0,6599.25,6601.5,BUY
6601.25,6603.25,6600.75,6601.5,BUY
6601.25,6603.75,6601.25,6603.25,BUY
6603.0,6603.75,6601.5,6601.75,SELL
6601.5,6602.0,6600.25,6601.0,SELL
6601.25,6602.5,6601.0,6601.5,BUY
6601.5,6602.25,6599.75,6600.75,SELL
6601.0,6601.5,6600.5,6600.5,SELL
6600.5,6603.5,6599.5,6603.5,BUY
6603.5,6604.5,6601.25,6603.0,SELL
6603.0,6605.0,6602.75,6604.75,BUY
6604.75,6605.25,6602.75,6603.25,SELL
6603.0,6603.25,6600.0,6600.0,SELL
6600.0,6601.5,6600.0,6600.75,BUY
6600.75,6603.25,6600.5,6603.25,BUY
6603.25,6603.25,6602.25,6602.5,SELL
6602.25,6604.0,6602.25,6603.5,BUY
6603.75,6605.25,6603.25,6604.5,BUY
6604.5,6605.0,6602.75,6604.5,HOLD
6605.0,6607.0,6604.75,6606.5,BUY
6606.75,6606.75,6605.5,6605.5,SELL
6605.5,6605.5,6604.25,6605.5,HOLD
6605.5,6605.75,6602.25,6602.5,SELL
6602.5,6602.75,6597.5,6598.0,SELL
6597.75,6599.0,6597.25,6598.5,BUY
6598.25,6599.0,6596.5,6596.5,SELL
6596.5,6597.75,6596.25,6597.5,BUY
6597.25,6599.5,6596.75,6599.0,BUY
6598.75,6599.5,6597.5,6597.75,SELL
6598.25,6599.0,6596.25,6596.5,SELL
6596.5,6598.0,6596.25,6597.25,BUY
6597.25,6599.0,6597.0,6598.75,BUY
6598.25,6598.75,6595.75,6596.5,SELL
6596.75,6598.0,6594.75,6595.25,SELL
6595.0,6596.5,6594.0,6595.25,BUY
6595.0,6596.25,6594.75,6596.0,BUY
6596.0,6597.0,6595.5,6596.25,BUY
6596.25,6596.5,6595.0,6595.75,SELL
6595.5,6597.75,6595.5,6596.5,BUY
6596.75,6597.5,6595.75,6595.75,SELL
6595.5,6595.5,6593.5,6595.0,SELL
6595.0,6596.0,6594.0,6594.5,SELL
6594.75,6594.75,6592.5,6594.75,HOLD
6594.75,6596.25,6594.25,6595.5,BUY
6595.5,6596.0,6594.5,6595.0,SELL
6595.25,6595.5,6593.75,6595.25,HOLD
6595.5,6595.75,6594.5,6595.75,BUY
6595.75,6598.5,6595.75,6596.0,BUY
6596.0,6597.75,6596.0,6597.5,BUY
6597.25,6598.75,6597.25,6598.75,BUY
6598.5,6598.75,6597.75,6598.25,SELL
6598.25,6598.5,6596.5,6597.5,SELL
6597.75,6598.0,6596.5,6597.0,SELL
6597.0,6599.5,6596.5,6599.0,BUY
6599.0,6599.0,6597.5,6598.5,SELL
6598.75,6600.5,6598.5,6599.5,BUY
6599.75,6600.25,6599.25,6599.5,SELL
6599.25,6600.0,6598.75,6599.0,SELL
6599.25,6599.5,6598.0,6598.75,SELL
6598.75,6600.5,6598.0,6599.75,BUY
6599.75,6600.75,6599.0,6600.75,BUY
6601.0,6602.75,6600.5,6602.5,BUY
6602.5,6602.75,6601.0,6601.5,SELL
6601.0,6601.5,6596.25,6597.0,SELL
6596.75,6597.75,6594.5,6594.75,SELL
6594.5,6596.5,6594.0,6595.25,BUY
6595.0,6595.5,6593.5,6595.25,BUY
6594.75,6596.25,6593.75,6593.75,SELL
6593.75,6595.0,6592.25,6592.25,SELL
6592.5,6594.25,6592.25,6593.0,BUY
6593.0,6594.5,6593.0,6594.25,BUY
6594.0,6596.5,6593.75,6596.25,BUY
6596.25,6599.5,6596.0,6598.5,BUY
6598.75,6601.5,6598.25,6601.5,BUY
6601.75,6601.75,6600.0,6601.75,HOLD
6601.75,6601.75,6599.75,6600.25,SELL
6600.25,6600.5,6598.5,6598.75,SELL
6599.0,6600.0,6599.0,6600.0,BUY
6599.75,6601.0,6598.75,6599.0,SELL
6599.25,6601.0,6598.75,6600.25,BUY
6600.0,6601.75,6599.75,6601.75,BUY
6601.5,6601.75,6600.0,6600.25,SELL
6600.25,6600.5,6599.5,6600.0,SELL
6600.25,6600.25,6598.5,6599.0,SELL
6599.0,6599.75,6597.25,6598.25,SELL
6598.0,6599.5,6597.75,6599.25,BUY
6599.5,6600.0,6599.0,6599.75,BUY
6599.75,6601.5,6599.25,6601.0,BUY
6601.0,6601.25,6599.75,6601.0,HOLD
6601.25,6603.25,6601.0,6602.5,BUY
6602.5,6603.0,6601.25,6601.75,SELL
6601.5,6602.25,6600.75,6602.25,BUY
6602.25,6603.25,6601.75,6603.25,BUY
6602.75,6604.75,6602.75,6604.0,BUY
6603.75,6605.5,6603.75,6604.5,BUY
6604.75,6605.0,6602.75,6604.5,SELL
6604.5,6605.5,6603.75,6605.25,BUY
6605.5,6606.75,6604.5,6605.75,BUY
6605.5,6607.75,6605.25,6607.0,BUY
6607.5,6607.5,6605.0,6606.0,SELL
6605.5,6606.25,6605.25,6605.25,SELL
6605.5,6606.5,6605.25,6606.5,BUY
6606.25,6607.25,6605.75,6607.25,BUY
6607.0,6608.75,6606.75,6608.5,BUY
6608.25,6608.5,6607.25,6607.75,SELL
6607.5,6607.75,6605.0,6605.25,SELL
6605.75,6606.25,6605.0,6605.75,HOLD
6606.0,6606.0,6605.0,6606.0,HOLD
6606.25,6606.25,6603.25,6604.0,SELL
6604.25,6604.25,6602.0,6602.5,SELL
6602.25,6602.5,6601.25,6601.75,SELL
6601.75,6602.5,6601.25,6601.5,SELL
6602.0,6602.75,6601.5,6602.0,HOLD
6602.25,6603.25,6601.5,6602.0,SELL
6602.25,6602.25,6600.25,6601.0,SELL
6601.0,6601.0,6598.75,6599.0,SELL
6599.0,6600.0,6598.75,6600.0,BUY
6600.0,6600.5,6599.0,6599.25,SELL
6599.0,6599.5,6598.0,6598.0,SELL
6598.0,6599.25,6598.0,6598.75,BUY
6599.0,6599.0,6597.75,6598.0,SELL
6598.25,6599.75,6598.25,6598.75,BUY
6598.75,6599.75,6598.0,6598.25,SELL
6598.25,6599.5,6597.75,6598.75,BUY
6598.5,6598.5,6594.75,6595.5,SELL
6595.75,6596.75,6595.5,6596.25,BUY
6596.25,6597.25,6595.75,6596.0,SELL
6596.0,6597.5,6596.0,6596.75,BUY
6596.75,6597.0,6595.75,6596.0,SELL
6596.0,6597.25,6595.5,6596.75,BUY
6596.5,6597.25,6596.5,6596.5,HOLD
6596.5,6597.25,6595.75,6595.75,SELL
6596.0,6596.75,6595.75,6596.0,HOLD
6595.75,6596.75,6595.0,6595.75,HOLD
6595.25,6597.0,6595.25,6595.75,BUY
6596.0,6596.25,6594.25,6595.25,SELL
6595.25,6596.25,6595.25,6596.25,BUY
6596.0,6596.5,6595.0,6595.0,SELL
6595.25,6597.0,6595.0,6597.0,BUY
6597.0,6597.25,6596.0,6596.75,SELL
6596.75,6599.0,6596.75,6598.5,BUY
6598.0,6599.0,6597.75,6598.75,BUY
6598.5,6598.5,6597.25,6598.0,SELL
6598.0,6598.25,6596.75,6597.5,SELL
6597.5,6599.5,6597.25,6599.25,BUY
6599.25,6601.0,6599.0,6600.5,BUY
6600.25,6601.0,6599.0,6599.5,SELL
6599.5,6599.75,6599.25,6599.25,SELL
6599.5,6599.75,6598.5,6599.25,SELL
6599.25,6599.25,6596.5,6596.75,SELL
6596.75,6599.75,6596.75,6597.0,BUY
6597.25,6598.25,6596.75,6596.75,SELL
6597.0,6598.0,6596.75,6598.0,BUY
6598.25,6599.0,6596.25,6597.0,SELL
6596.75,6596.75,6593.25,6593.25,SELL
6593.25,6595.25,6592.75,6595.0,BUY
6595.25,6595.5,6592.5,6592.5,SELL
6592.75,6593.25,6591.5,6591.75,SELL
6591.75,6592.0,6588.75,6589.75,SELL
6590.0,6591.5,6588.75,6590.75,BUY
6590.5,6591.5,6589.75,6591.5,BUY
6591.25,6591.5,6589.0,6590.25,SELL
6590.5,6590.75,6586.75,6587.75,SELL
6587.5,6588.75,6586.25,6587.25,SELL
6587.5,6589.25,6587.0,6588.25,BUY
6588.25,6593.25,6587.75,6593.25,BUY
6593.25,6594.0,6592.75,6593.25,HOLD
6593.0,6594.75,6592.25,6592.5,SELL
6592.5,6594.0,6592.25,6592.5,HOLD
